Dependents,tenure,MultipleLines,OnlineSecurity,TechSupport,StreamingTV,PaperlessBilling,MonthlyCharges,Churn,ChargesPerTenure,TenureGroup,NumAddons,HasStreaming,IsLongTermContract,IsAutoPayment,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,Segment,Segment_Label,Churn_Probability,Churn_Predicted,Risk_Tier,Priority,Rec_Count,Recommendations
0,61,1,0,0,1,1,96.5,0,-0.4854108755663248,3,2,1,1,1,0,1,0,0,1,0,0,0,1,Stable Mid-Risk,0.34644102573862917,0,Medium,Medium,3,Send quarterly loyalty reward: bonus data or service credit | Cross-sell DeviceProtection or StreamingTV at discounted rate | Proactive fiber quality check — prevent dissatisfaction
0,2,0,0,0,0,0,20.1,0,0.1149921512778059,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk,0.42085420331461343,0,Medium,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
1,51,0,0,0,0,0,19.4,0,-0.6235454263065936,3,0,0,1,0,0,0,1,0,1,0,0,0,3,Loyal Low-Risk,0.12750582533020438,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
1,71,0,1,0,1,0,77.55,0,-0.5413672201685928,3,4,1,1,1,1,0,0,0,0,1,1,0,1,Stable Mid-Risk,0.06266345185377457,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
1,20,0,0,0,0,0,20.05,0,-0.5556457202302278,1,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk,0.2830308158149137,0,Low,High,4,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
1,6,0,0,0,0,0,19.85,0,-0.3360833835160353,0,0,0,0,1,0,0,1,1,0,0,1,0,2,Vulnerable High-Risk,0.3515947297141661,0,Medium,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,6,0,0,0,0,0,20.2,0,-0.3302469163375567,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk,0.4171068197027425,0,Medium,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,29,1,1,1,0,0,67.45,0,-0.4046479765127331,2,3,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk,0.2861721027529309,0,Low,High,2,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month
0,36,0,0,0,0,1,18.55,0,-0.6085720364973576,2,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk,0.0710794243408636,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
0,28,0,0,0,0,1,29.75,0,-0.5473462447350514,2,1,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk,0.389723291768297,0,Medium,High,4,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,7,1,0,0,1,1,86.5,1,0.5950415767076657,0,1,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.8410960035125034,1,Very High,Critical,6,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,63,1,0,0,0,0,24.2,0,-0.6229561676010741,3,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk,0.07831898278113975,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
1,48,1,0,0,0,0,23.55,0,-0.6109928987798814,2,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk,0.07218996841188689,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
0,49,0,0,0,0,0,20.45,0,-0.6193521491183637,3,0,0,1,1,0,0,1,0,1,0,0,0,3,Loyal Low-Risk,0.14095223657870007,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
0,27,1,0,0,0,1,81.45,1,-0.3275371280046917,2,1,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.7157279599659659,1,High,Critical,6,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,72,1,1,1,1,0,92.3,0,-0.5195037874674772,3,6,1,1,1,1,0,0,0,0,1,1,0,1,Stable Mid-Risk,0.04989120080545484,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
0,1,0,0,0,0,1,69.15,1,3.368822603279591,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.8083699405521279,1,Very High,Critical,5,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
1,72,0,0,1,1,0,53.65,0,-0.581306378275202,3,4,1,1,1,1,0,0,0,0,1,1,0,1,Stable Mid-Risk,0.07231953619623309,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
0,47,0,1,1,0,0,39.65,0,-0.5706711491272038,2,3,0,1,1,1,0,0,0,1,0,1,0,1,Stable Mid-Risk,0.16794118458052043,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
0,1,0,0,0,1,1,54.65,0,2.522534862400202,0,1,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk,0.6713819316796794,1,High,High,4,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo
0,36,1,0,0,1,1,104.8,0,-0.3364664720953176,2,4,1,1,1,0,1,0,0,1,0,0,0,1,Stable Mid-Risk,0.3772115271832608,0,Medium,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction
1,43,0,0,0,0,0,29.3,0,-0.5893633195794902,2,1,0,0,1,1,0,0,1,0,0,1,0,2,Vulnerable High-Risk,0.3044366639490115,0,Medium,High,4,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,27,1,0,1,1,0,83.85,0,-0.3175317556987285,2,5,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk,0.43074734106615686,0,Medium,High,2,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month
0,9,0,0,0,0,1,79.55,1,0.2614874774576172,0,1,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.786531397537015,1,Very High,Critical,5,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,38,1,0,1,1,1,103.65,0,-0.3568637721514973,2,4,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.6627869385490365,1,High,Critical,6,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,35,1,1,0,1,1,99.05,0,-0.3459266317337074,2,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.56090611232536,1,High,Critical,6,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,59,0,0,1,1,1,100.05,0,-0.4724482702360588,3,4,1,1,0,0,1,0,0,0,1,0,0,1,Stable Mid-Risk,0.1739016489437774,0,Low,Medium,3,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction | Promote auto-pay enrollment for convenience discount
0,27,0,0,0,0,0,20.35,0,-0.582257231294005,2,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk,0.07763727135323956,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
0,2,0,0,0,0,0,43.95,0,1.0429904326558934,0,0,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk,0.62357104068053,1,High,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,7,1,0,0,0,0,23.5,0,-0.324202003902704,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk,0.41561122265808015,0,Medium,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,36,1,0,1,0,1,70.7,0,-0.4440467590067328,2,3,1,1,0,1,0,0,0,1,0,0,0,1,Stable Mid-Risk,0.3278614490592779,0,Medium,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Promote auto-pay enrollment for convenience discount
1,41,1,1,0,1,1,94.3,0,-0.4050092816237818,2,3,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk,0.469392602246443,0,Medium,Critical,5,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months
0,13,0,0,0,0,0,29.15,0,-0.4240472817059618,1,1,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk,0.48740317382124315,0,Medium,High,4,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
1,19,0,0,0,0,0,20.85,0,-0.5454041099670405,1,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk,0.07065710189381416,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
0,60,0,1,1,0,0,37.7,0,-0.5949518891207308,3,3,0,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk,0.06157654176901332,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
1,48,0,0,1,1,1,95.5,1,-0.439591342252726,2,4,1,1,0,0,1,0,0,0,1,0,0,1,Stable Mid-Risk,0.20754113365156865,0,Low,Medium,3,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction | Promote auto-pay enrollment for convenience discount
0,3,1,0,0,1,0,91.05,1,1.989957232364036,0,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.821105516676312,1,Very High,Critical,6,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,69,1,0,1,1,1,92.45,0,-0.512928339023935,3,3,1,1,0,0,1,0,0,0,1,0,0,1,Stable Mid-Risk,0.12718321459943016,0,Low,Medium,3,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction | Promote auto-pay enrollment for convenience discount
0,43,0,0,1,0,0,44.15,0,-0.54996716612476,2,3,1,1,0,1,0,0,0,1,0,0,1,1,Stable Mid-Risk,0.2470199465684407,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Promote auto-pay enrollment for convenience discount
1,11,0,1,1,0,1,36.05,0,-0.3164200476647326,0,2,0,1,0,1,0,0,0,1,0,0,0,2,Vulnerable High-Risk,0.20590241275970353,0,Low,High,3,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Upsell opportunity: offer enhanced plan with streaming bundle
0,45,0,0,0,0,1,50.25,0,-0.5395803307606891,2,1,0,0,1,1,0,0,1,0,0,1,0,2,Vulnerable High-Risk,0.37796607392202003,0,Medium,High,3,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo
0,72,1,0,1,1,1,109.75,0,-0.4916006772580387,3,5,1,1,1,0,1,0,0,0,1,1,0,1,Stable Mid-Risk,0.1291619952427659,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction
0,2,1,0,0,0,0,79.2,1,2.414560219598349,0,1,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.7989464652086951,1,Very High,Critical,5,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
1,12,0,0,0,0,0,20.3,0,-0.484817091064296,0,0,0,1,1,0,0,1,0,0,1,0,0,3,Loyal Low-Risk,0.0952607176748491,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
1,67,1,0,1,1,1,112.35,0,-0.4742335425494757,3,5,1,1,1,0,1,0,0,1,0,1,0,1,Stable Mid-Risk,0.23745846344999028,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction
0,37,1,0,1,1,0,94.3,0,-0.3774213690959359,2,3,1,1,0,0,1,0,0,0,1,0,0,1,Stable Mid-Risk,0.22342915708726022,0,Low,Medium,3,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction | Promote auto-pay enrollment for convenience discount
0,39,0,1,1,0,0,41.15,0,-0.5470091384411221,2,3,0,1,1,1,0,0,0,1,0,0,0,1,Stable Mid-Risk,0.17133937140328706,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
0,41,1,1,1,0,1,74.65,0,-0.4596219387938309,2,4,1,0,1,1,0,0,1,0,0,0,0,1,Stable Mid-Risk,0.2590934285101589,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
0,25,0,0,0,1,1,48.25,0,-0.4504717265140184,2,3,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk,0.46861622050314045,0,Medium,High,3,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month | Upsell opportunity: offer enhanced plan with streaming bundle
1,8,1,1,1,0,1,76.15,0,0.3205654952308834,0,4,1,1,1,1,0,0,0,0,1,1,0,1,Stable Mid-Risk,0.14637660751520032,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
1,71,1,1,1,0,0,71.1,0,-0.5518242238633669,3,4,0,1,0,1,0,0,0,0,1,0,0,1,Stable Mid-Risk,0.05775825728982849,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Promote auto-pay enrollment for convenience discount
0,5,1,0,0,0,0,96.55,0,1.2112752363020245,0,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.808871733323831,1,Very High,Critical,6,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,30,1,1,0,1,1,79.3,0,-0.3684932588619645,2,4,1,1,1,1,0,0,0,1,0,1,0,1,Stable Mid-Risk,0.2943533922672471,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
0,40,0,0,1,0,1,89.6,0,-0.4119981290814025,2,3,1,1,1,0,1,0,0,1,0,1,0,1,Stable Mid-Risk,0.3591622047106106,0,Medium,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction
0,54,0,0,0,0,1,20.5,0,-0.6235862407623871,3,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk,0.07950621401603515,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
0,72,1,0,0,1,1,106.3,0,-0.4971173380157787,3,4,1,1,1,0,1,0,0,0,1,0,0,1,Stable Mid-Risk,0.16377167564719436,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction
1,28,0,0,0,1,0,100.35,0,-0.2631706703898206,2,4,1,1,1,0,1,0,0,1,0,0,0,1,Stable Mid-Risk,0.3237324911921676,0,Medium,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction
1,18,0,0,1,0,1,85.6,0,-0.141198039609094,1,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.6035165905187636,1,High,Critical,6,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,2,0,0,0,1,1,45.25,1,1.0935731482027076,0,2,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk,0.6622772786166368,1,High,High,4,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Upsell opportunity: offer enhanced plan with streaming bundle
1,59,1,0,0,1,1,106.15,0,-0.4605807869731524,3,4,1,1,0,0,1,0,0,1,0,0,1,1,Stable Mid-Risk,0.364853020710352,0,Medium,Medium,3,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction | Promote auto-pay enrollment for convenience discount
1,22,0,0,1,0,1,51.1,0,-0.4077523003598369,1,1,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk,0.3938332897356989,0,Medium,High,3,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo
0,1,0,0,0,0,0,19.9,0,0.4943625178789108,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk,0.5232412782455669,1,High,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,72,1,0,0,0,1,25.7,0,-0.6259993255734143,3,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk,0.05948886386553435,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
0,14,1,0,0,0,1,74.3,1,-0.0888951021570442,1,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.7475350015894495,1,High,Critical,5,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,50,1,0,1,1,0,99.4,0,-0.4395866712105664,3,3,1,1,0,0,1,0,0,1,0,0,1,1,Stable Mid-Risk,0.44099204868341124,0,Medium,Medium,3,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction | Promote auto-pay enrollment for convenience discount
1,48,0,1,1,1,0,69.7,0,-0.5010529149893572,2,4,1,1,1,1,0,0,0,1,0,0,0,1,Stable Mid-Risk,0.1561256186369433,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
1,49,1,0,0,1,1,98.35,0,-0.4374878318369724,3,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.5874587448525139,1,High,Critical,6,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
1,28,0,0,0,1,0,85.45,0,-0.3231454020859104,2,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.6247104702418114,1,High,Critical,6,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,68,1,0,0,0,1,95.9,0,-0.5048575803727842,3,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.5496951566640066,1,High,Critical,6,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,13,1,0,1,1,0,100.75,0,0.1729399325498428,1,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.687618884193018,1,High,Critical,6,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,11,1,0,0,1,1,89.2,0,0.2005936698954912,0,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.8084356327162918,1,Very High,Critical,6,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,3,1,0,0,0,1,74.1,1,1.49531663898798,0,0,0,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk,0.7765609750541698,1,Very High,Critical,4,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months
0,57,1,0,0,1,0,100.6,1,-0.4646294167917867,3,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.6494201931699587,1,High,Critical,6,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,3,1,0,0,0,0,75.0,1,1.5215807412911335,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Critical Churn-Risk,0.7905405549270028,1,Very High,Critical,5,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,72,1,0,0,0,0,25.75,0,-0.6259193739682297,3,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk,0.057893840852825715,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
1,70,1,0,1,1,1,84.1,0,-0.5288277211425306,3,5,1,1,0,1,0,0,0,0,1,0,1,1,Stable Mid-Risk,0.09205174445285338,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Promote auto-pay enrollment for convenience discount
1,49,1,0,1,1,0,79.3,0,-0.4819617117369787,3,4,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk,0.10256980210944681,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
0,67,1,1,0,1,1,107.05,0,-0.4833315649159276,3,4,1,1,1,0,1,0,0,1,0,1,0,1,Stable Mid-Risk,0.28829978314847343,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction
0,46,0,0,0,0,0,20.05,0,-0.6172982093921501,2,0,0,1,1,0,0,1,0,0,1,0,0,3,Loyal Low-Risk,0.0814685091514248,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
0,64,0,1,1,1,1,70.2,1,-0.5410267595831816,3,4,1,1,1,1,0,0,0,0,1,1,0,1,Stable Mid-Risk,0.05227506324941358,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
0,37,0,0,0,0,0,19.5,0,-0.6071938664381435,2,0,0,0,1,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk,0.29464961527873074,0,Low,High,4,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,2,0,0,0,0,0,70.75,1,2.0857725685440585,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.7692439015303075,1,Very High,Critical,5,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,13,0,0,0,1,0,45.3,0,-0.289391646088207,1,2,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk,0.5557357166909346,1,High,High,3,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month | Upsell opportunity: offer enhanced plan with streaming bundle
